frame_number,received_time,sent_time,delay_seconds,number_markers
329,1581016236070961952,1581016235645701679,0.425260273,0
330,1581016236144834995,1581016235714325340,0.430509655,0
331,1581016236166659116,1581016235748223216,0.4184359,0
332,1581016236242230892,1581016235816143725,0.426087167,0
333,1581016236266331911,1581016235850030842,0.416301069,0
334,1581016236339342117,1581016235918548301,0.420793816,0
335,1581016236362026929,1581016235952668321,0.409358608,0
336,1581016236436548948,1581016236020482925,0.416066023,0
337,1581016236462001085,1581016236054301784,0.407699301,0
338,1581016236533610105,1581016236122114110,0.411495995,0
339,1581016236557437896,1581016236156151298,0.401286598,0
340,1581016236630949020,1581016236224125083,0.406823937,0
341,1581016236657455921,1581016236258033274,0.399422647,0
342,1581016236727997064,1581016236292053110,0.435943954,0
343,1581016236753694057,1581016236325931579,0.427762478,0
344,1581016236825355052,1581016236393797367,0.431557685,0
345,1581016236854296922,1581016236427681892,0.42661503,0
346,1581016236922704935,1581016236496519937,0.426184998,0
347,1581016236950175046,1581016236530367851,0.419807195,0
348,1581016237020087003,1581016236598196270,0.421890733,0
349,1581016237050440073,1581016236632576691,0.417863382,0
350,1581016237117470979,1581016236700328481,0.417142498,0
351,1581016237146868944,1581016236734281282,0.412587662,0
352,1581016237214397907,1581016236802080794,0.412317113,0
353,1581016237247184991,1581016236836061427,0.411123564,0
354,1581016237311305046,1581016236903911826,0.40739322,0
355,1581016237343014955,1581016236937856201,0.405158754,0
356,1581016237408502101,1581016236971791614,0.436710487,0
357,1581016237443017959,1581016237005703990,0.437313969,0
358,1581016237505738019,1581016237074285818,0.431452201,0
359,1581016237538579940,1581016237108178713,0.430401227,0
360,1581016237603440046,1581016237176046667,0.427393379,0
361,1581016237638986110,1581016237209922007,0.429064103,0
362,1581016237701055049,1581016237277694852,0.423360197,0
363,1581016237736433029,1581016237312489561,0.423943468,0
364,1581016237798484086,1581016237381333977,0.417150109,0
365,1581016237833141088,1581016237415447256,0.417693832,0
366,1581016237895788908,1581016237483249471,0.412539437,0
367,1581016237930236101,1581016237517287956,0.412948145,0
368,1581016237992866039,1581016237585237649,0.40762839,0
369,1581016238027177095,1581016237619314540,0.407862555,0
370,1581016238090018987,1581016237653255285,0.436763702,0
371,1581016238123248100,1581016237687154032,0.436094068,0
372,1581016238187144041,1581016237755009672,0.432134369,0
373,1581016238223218917,1581016237789000213,0.434218704,0
374,1581016238284579038,1581016237857020127,0.427558911,0
375,1581016238319030046,1581016237890921984,0.428108062,0
376,1581016238381769895,1581016237958723218,0.423046677,0
377,1581016238418906927,1581016237993662924,0.425244003,0
378,1581016238478635072,1581016238061936741,0.416698331,0
379,1581016238515382051,1581016238095943744,0.419438307,0
380,1581016238575825929,1581016238164658218,0.411167711,0
381,1581016238612231016,1581016238198605389,0.413625627,0
382,1581016238672837018,1581016238266460326,0.406376692,0
383,1581016238707672119,1581016238300371424,0.407300695,0
384,1581016238769809961,1581016238334457722,0.435352239,0
385,1581016238807385921,1581016238368349968,0.439035953,0
386,1581016238867460966,1581016238436188960,0.431272006,0
387,1581016238902929067,1581016238470105040,0.432824027,0
388,1581016238964797019,1581016238538079825,0.426717194,0
389,1581016239003104925,1581016238572036015,0.43106891,0
390,1581016239061723947,1581016238640117391,0.421606556,0
391,1581016239098901987,1581016238674401296,0.424500691,0
392,1581016239159003973,1581016238743505873,0.4154981,0
393,1581016239198800086,1581016238777403953,0.421396133,0
394,1581016239256138086,1581016238846731377,0.409406709,0
395,1581016239294394969,1581016238880675160,0.413719809,0
396,1581016239353394985,1581016238948483041,0.404911944,0
397,1581016239394082069,1581016238982684522,0.411397547,0
398,1581016239450752019,1581016239016609268,0.434142751,0
399,1581016239489500045,1581016239084421649,0.405078396,0
400,1581016239548250913,1581016239118414357,0.429836556,0
401,1581016239589534997,1581016239152285178,0.437249819,0
402,1581016239645994901,1581016239220138003,0.425856898,0
403,1581016239684806108,1581016239254015454,0.430790654,0
404,1581016239743546962,1581016239322031275,0.421515687,0
405,1581016239784878969,1581016239356218960,0.428660009,0
406,1581016239841100931,1581016239424035916,0.417065015,0
407,1581016239880486011,1581016239457935366,0.422550645,0
408,1581016239938626050,1581016239526145128,0.412480922,0
409,1581016239980362892,1581016239560095559,0.420267333,0
410,1581016240036214113,1581016239627942828,0.408271285,0
411,1581016240077146053,1581016239661928221,0.415217832,0
412,1581016240133603096,1581016239729553532,0.404049564,0
413,1581016240173702955,1581016239763404668,0.410298287,0
414,1581016240230972051,1581016239797437801,0.43353425,0
415,1581016240269092082,1581016239865118204,0.403973878,0
416,1581016240328155040,1581016239899036950,0.42911809,0
417,1581016240368843078,1581016239932897938,0.43594514,0
418,1581016240425789117,1581016240000654061,0.425135056,0
419,1581016240464257955,1581016240034576548,0.429681407,0
420,1581016240523235082,1581016240102379615,0.420855467,0
421,1581016240564476013,1581016240136266176,0.428209837,0
422,1581016240620824098,1581016240204128519,0.416695579,0
423,1581016240660223960,1581016240238077580,0.42214638,0
424,1581016240718265056,1581016240305951960,0.412313096,0
425,1581016240760531902,1581016240340220884,0.420311018,0
426,1581016240815896034,1581016240408462145,0.407433889,0
427,1581016240857214927,1581016240442388984,0.414825943,0
428,1581016240913357019,1581016240476266397,0.437090622,0
429,1581016240953691959,1581016240544189517,0.409502442,0
430,1581016241010442018,1581016240578212613,0.432229405,0
431,1581016241049103975,1581016240646087789,0.403016186,0
432,1581016241108094930,1581016240680098034,0.427996896,0
433,1581016241148915052,1581016240713962503,0.434952549,0
434,1581016241205574035,1581016240781769236,0.423804799,0
435,1581016241244620084,1581016240816811404,0.42780868,0
436,1581016241302937030,1581016240884826040,0.41811099,0
437,1581016241344635009,1581016240918692861,0.425942148,0
438,1581016241400403022,1581016240986462762,0.41394026,0
439,1581016241440423011,1581016241020462655,0.419960356,0
440,1581016241497736930,1581016241088380608,0.409356322,0
441,1581016241540474891,1581016241122359334,0.418115557,0
442,1581016241595307111,1581016241190180827,0.405126284,0
443,1581016241636192083,1581016241224296328,0.411895755,0
444,1581016241693181991,1581016241258282239,0.434899752,0
445,1581016241736378908,1581016241326107343,0.410271565,0
446,1581016241790712118,1581016241360152716,0.430559402,0
447,1581016241832091093,1581016241427928190,0.404162903,0
448,1581016241888726949,1581016241461877047,0.426849902,0
449,1581016241932208061,1581016241495992104,0.436215957,0
450,1581016241986567020,1581016241563983185,0.422583835,0
451,1581016242027894973,1581016241598001263,0.42989371,0
452,1581016242084412097,1581016241665788219,0.418623878,0
453,1581016242128746986,1581016241699674632,0.429072354,0
454,1581016242182189941,1581016241767471940,0.414718001,0
455,1581016242224925041,1581016241801439573,0.423485468,0
456,1581016242279916048,1581016241869341268,0.41057478,0
457,1581016242325031995,1581016241903357364,0.421674631,0
458,1581016242377424001,1581016241971127691,0.40629631,0
459,1581016242420686960,1581016242005073640,0.41561332,0
460,1581016242475133895,1581016242038993386,0.436140509,0
461,1581016242520942926,1581016242106905784,0.414037142,0
462,1581016242572778940,1581016242140889695,0.431889245,0
463,1581016242617147922,1581016242208656855,0.408491067,0
464,1581016242671133041,1581016242242573027,0.428560014,0
465,1581016242717420101,1581016242310298596,0.407121505,0
466,1581016242769429922,1581016242344238489,0.425191433,0
467,1581016242813062906,1581016242378965959,0.434096947,0
468,1581016242867959022,1581016242447042317,0.420916705,0
469,1581016242912780046,1581016242480933749,0.431846297,0
470,1581016242966166019,1581016242548583763,0.417582256,0
471,1581016243008755922,1581016242582452658,0.426303264,0
472,1581016243064222097,1581016242650388593,0.413833504,0
473,1581016243109155893,1581016242684862031,0.424293862,0
474,1581016243162137985,1581016242752887649,0.409250336,0
475,1581016243204947948,1581016242786839209,0.418108739,0
476,1581016243260261058,1581016242854676257,0.405584801,0
477,1581016243305228948,1581016242888586003,0.416642945,0
478,1581016243358093976,1581016242922652135,0.435441841,0
479,1581016243402019023,1581016242990645401,0.411373622,0
480,1581016243455876111,1581016243024619776,0.431256335,0
481,1581016243498868942,1581016243092632486,0.406236456,0
482,1581016243554132938,1581016243126692785,0.427440153,0
483,1581016243595938920,1581016243160598272,0.435340648,0
484,1581016243652122020,1581016243228424061,0.423697959,0
