frame_number,received_time,sent_time,delay_seconds,number_markers
407,1581016349254731893,1581016348818067362,0.436664531,2
408,1581016349285733938,1581016348852077977,0.433655961,2
409,1581016349367650032,1581016348920352348,0.447297684,2
410,1581016349410377025,1581016348954281891,0.456095134,2
411,1581016349481611967,1581016349056095257,0.42551671,2
412,1581016349537363052,1581016349089980596,0.447382456,2
413,1581016349594424009,1581016349157708276,0.436715733,2
414,1581016349668008089,1581016349225772874,0.442235215,2
415,1581016349708148956,1581016349259846099,0.448302857,2
416,1581016349792877912,1581016349361490932,0.43138698,2
417,1581016349820929050,1581016349395329587,0.425599463,2
418,1581016349918976068,1581016349463125228,0.45585084,2
419,1581016349934535026,1581016349497338449,0.437196577,2
420,1581016350046432971,1581016349632948027,0.413484944,2
421,1581016350050245046,1581016349599062318,0.451182728,2
422,1581016350159471988,1581016349734530917,0.424941071,2
423,1581016350176431894,1581016349768443737,0.407988157,2
424,1581016350271629095,1581016349836533206,0.435095889,2
425,1581016350298582077,1581016349870439637,0.42814244,2
426,1581016350384299993,1581016349938054523,0.44624547,2
427,1581016350431309938,1581016349972049823,0.459260115,2
428,1581016350498094081,1581016350074049148,0.424044933,2
429,1581016350562016963,1581016350108014412,0.454002551,2
430,1581016350610611915,1581016350175759573,0.434852342,2
431,1581016350685724020,1581016350243556065,0.442167955,2
432,1581016350723536014,1581016350277495755,0.446040259,2
433,1581016350816216945,1581016350379269734,0.436947211,2
434,1581016350836366891,1581016350413081408,0.423285483,2
435,1581016350945957899,1581016350481112155,0.464845744,2
436,1581016350948904991,1581016350515326969,0.433578022,2
437,1581016351061700105,1581016350650924659,0.410775446,2
438,1581016351070856094,1581016350617050449,0.453805645,2
439,1581016351174068927,1581016350752110223,0.421958704,2
440,1581016351200917005,1581016350785723902,0.415193103,2
441,1581016351286807060,1581016350853129143,0.433677917,2
442,1581016351329902887,1581016350886954984,0.442947903,2
443,1581016351400804042,1581016350954881974,0.445922068,2
444,1581016351455462932,1581016351022601117,0.432861815,2
445,1581016351513276100,1581016351090242983,0.423033117,2
446,1581016351581604957,1581016351124173748,0.457431209,2
447,1581016351625994920,1581016351191984314,0.434010606,2
448,1581016351711299896,1581016351260135837,0.451164059,2
449,1581016351738574028,1581016351294121378,0.44445265,2
450,1581016351830204963,1581016351395848283,0.43435668,2
451,1581016351850856065,1581016351429664957,0.421191108,2
452,1581016351947685956,1581016351497402822,0.450283134,2
453,1581016351963876962,1581016351531355474,0.432521488,2
454,1581016352065001010,1581016351633212173,0.431788837,2
455,1581016352076041936,1581016351667117438,0.408924498,2
456,1581016352183170080,1581016351734818100,0.44835198,2
457,1581016352188929080,1581016351768897842,0.420031238,2
458,1581016352299285888,1581016351870454659,0.428831229,2
459,1581016352301538944,1581016351904538679,0.397000265,2
460,1581016352414817094,1581016351972229674,0.44258742,2
461,1581016352415277004,1581016352006201808,0.409075196,2
462,1581016352532223939,1581016352107967083,0.424256856,2
463,1581016352540666103,1581016352141926421,0.398739682,2
464,1581016352643908977,1581016352209751561,0.434157416,2
465,1581016352654875040,1581016352243684159,0.411190881,2
466,1581016352757707118,1581016352311484485,0.446222633,2
467,1581016352768996953,1581016352345417305,0.423579648,2
468,1581016352871628999,1581016352447223060,0.424405939,2
469,1581016352882559061,1581016352481162306,0.401396755,2
470,1581016352987262010,1581016352549133240,0.43812877,2
471,1581016352996790885,1581016352583165724,0.413625161,2
472,1581016353101783037,1581016352651213823,0.450569214,2
473,1581016353110580921,1581016352685098347,0.425482574,2
474,1581016353215907096,1581016352786761717,0.429145379,2
475,1581016353225133895,1581016352820659334,0.404474561,2
476,1581016353330300092,1581016352888352014,0.441948078,2
477,1581016353339441061,1581016352922255149,0.417185912,2
478,1581016353444245100,1581016352990073105,0.454171995,2
479,1581016353453461885,1581016353024098274,0.429363611,2
480,1581016353557892084,1581016353126117840,0.431774244,2
481,1581016353567840099,1581016353160097196,0.407742903,2
482,1581016353671892881,1581016353228179443,0.443713438,2
483,1581016353681615114,1581016353262286740,0.419328374,2
484,1581016353785731077,1581016353364305269,0.421425808,2
485,1581016353795380115,1581016353398269551,0.397110564,2
486,1581016353899523019,1581016353466322428,0.433200591,2
487,1581016353909842014,1581016353500342950,0.409499064,2
488,1581016354014230966,1581016353568166775,0.446064191,2
489,1581016354023284912,1581016353602230889,0.421054023,2
