frame_number,received_time,sent_time,delay_seconds,number_markers
524,1581016472696162939,1581016472256760539,0.4394024,2
525,1581016472759484052,1581016472324592661,0.434891391,2
526,1581016472806504011,1581016472358530166,0.447973845,2
527,1581016472869934082,1581016472426430157,0.443503925,2
528,1581016472916610956,1581016472494255501,0.422355455,2
529,1581016472980389118,1581016472562263601,0.418125517,2
530,1581016473027240991,1581016472596340806,0.430900185,2
531,1581016473087210893,1581016472664416238,0.422794655,2
532,1581016473134146928,1581016472698475296,0.435671632,2
533,1581016473194200038,1581016472766313936,0.427886102,2
534,1581016473240526914,1581016472800267070,0.440259844,2
