frame_number,received_time,sent_time,delay_seconds,number_markers
521,1581016554150127887,1581016553724830474,0.425297413,2
522,1581016554202848911,1581016553758699999,0.444148912,2
523,1581016554259845018,1581016553826630526,0.433214492,2
524,1581016554312633037,1581016553894529035,0.418104002,2
525,1581016554368936061,1581016553928635388,0.440300673,2
526,1581016554422103881,1581016553996273570,0.425830311,2
527,1581016554479257106,1581016554030160909,0.449096197,2
528,1581016554531594038,1581016554098146917,0.433447121,2
529,1581016554593019008,1581016554166012575,0.427006433,2
530,1581016554641278982,1581016554199922228,0.441356754,2
531,1581016554702518939,1581016554267762202,0.434756737,2
532,1581016554751230955,1581016554301618171,0.449612784,2
533,1581016554812103986,1581016554369605438,0.442498548,2
534,1581016554861413002,1581016554437384265,0.424028737,2
535,1581016554921662092,1581016554471236734,0.450425358,2
536,1581016554971584081,1581016554539692695,0.431891386,2
